SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE
50,19,93,Iowa,Ida County,11,12,524,272,252
50,19,93,Iowa,Ida County,11,13,510,258,252
50,19,93,Iowa,Ida County,11,14,450,237,213
50,19,93,Iowa,Ida County,11,15,337,165,172
50,19,93,Iowa,Ida County,11,16,256,119,137
50,19,93,Iowa,Ida County,11,17,210,89,121
50,19,93,Iowa,Ida County,11,18,266,84,182
50,19,95,Iowa,Iowa County,11,0,16141,8046,8095
50,19,95,Iowa,Iowa County,11,1,955,503,452
50,19,95,Iowa,Iowa County,11,2,1078,559,519
50,19,95,Iowa,Iowa County,11,3,1094,557,537
50,19,95,Iowa,Iowa County,11,4,951,485,466
50,19,95,Iowa,Iowa County,11,5,870,442,428
50,19,95,Iowa,Iowa County,11,6,858,447,411
50,19,95,Iowa,Iowa County,11,7,863,435,428
50,19,95,Iowa,Iowa County,11,8,1001,494,507
50,19,95,Iowa,Iowa County,11,9,875,468,407
50,19,95,Iowa,Iowa County,11,10,953,467,486
50,19,95,Iowa,Iowa County,11,11,1063,555,508
50,19,95,Iowa,Iowa County,11,12,1305,655,650
50,19,95,Iowa,Iowa County,11,13,1214,601,613
50,19,95,Iowa,Iowa County,11,14,908,478,430
50,19,95,Iowa,Iowa County,11,15,640,306,334
50,19,95,Iowa,Iowa County,11,16,556,251,305
50,19,95,Iowa,Iowa County,11,17,429,172,257
50,19,95,Iowa,Iowa County,11,18,528,171,357
50,19,97,Iowa,Jackson County,11,0,19432,9698,9734
50,19,97,Iowa,Jackson County,11,1,1133,586,547
50,19,97,Iowa,Jackson County,11,2,1117,569,548
50,19,97,Iowa,Jackson County,11,3,1287,655,632
50,19,97,Iowa,Jackson County,11,4,1203,627,576
50,19,97,Iowa,Jackson County,11,5,1013,545,468
50,19,97,Iowa,Jackson County,11,6,1007,504,503
50,19,97,Iowa,Jackson County,11,7,962,499,463
50,19,97,Iowa,Jackson County,11,8,1098,573,525
50,19,97,Iowa,Jackson County,11,9,986,512,474
50,19,97,Iowa,Jackson County,11,10,1111,534,577
50,19,97,Iowa,Jackson County,11,11,1372,677,695
50,19,97,Iowa,Jackson County,11,12,1581,806,775
50,19,97,Iowa,Jackson County,11,13,1501,754,747
50,19,97,Iowa,Jackson County,11,14,1220,601,619
50,19,97,Iowa,Jackson County,11,15,1021,507,514
50,19,97,Iowa,Jackson County,11,16,686,306,380
50,19,97,Iowa,Jackson County,11,17,502,211,291
50,19,97,Iowa,Jackson County,11,18,632,232,400
50,19,99,Iowa,Jasper County,11,0,37147,18996,18151
50,19,99,Iowa,Jasper County,11,1,2093,1078,1015
50,19,99,Iowa,Jasper County,11,2,2291,1167,1124
50,19,99,Iowa,Jasper County,11,3,2436,1242,1194
50,19,99,Iowa,Jasper County,11,4,2276,1184,1092
50,19,99,Iowa,Jasper County,11,5,1942,1057,885
50,19,99,Iowa,Jasper County,11,6,2177,1254,923
50,19,99,Iowa,Jasper County,11,7,2244,1228,1016
50,19,99,Iowa,Jasper County,11,8,2416,1300,1116
50,19,99,Iowa,Jasper County,11,9,2166,1193,973
50,19,99,Iowa,Jasper County,11,10,2347,1295,1052
50,19,99,Iowa,Jasper County,11,11,2370,1200,1170
50,19,99,Iowa,Jasper County,11,12,2761,1361,1400
50,19,99,Iowa,Jasper County,11,13,2519,1301,1218
50,19,99,Iowa,Jasper County,11,14,2117,996,1121
50,19,99,Iowa,Jasper County,11,15,1711,828,883
50,19,99,Iowa,Jasper County,11,16,1249,558,691
50,19,99,Iowa,Jasper County,11,17,926,380,546
50,19,99,Iowa,Jasper County,11,18,1106,374,732
50,19,101,Iowa,Jefferson County,11,0,18381,10127,8254
50,19,101,Iowa,Jefferson County,11,1,799,394,405
50,19,101,Iowa,Jefferson County,11,2,740,385,355
50,19,101,Iowa,Jefferson County,11,3,806,410,396
50,19,101,Iowa,Jefferson County,11,4,832,432,400
50,19,101,Iowa,Jefferson County,11,5,1950,1545,405
50,19,101,Iowa,Jefferson County,11,6,1621,1109,512
50,19,101,Iowa,Jefferson County,11,7,1103,643,460
50,19,101,Iowa,Jefferson County,11,8,1048,573,475
50,19,101,Iowa,Jefferson County,11,9,844,428,416
50,19,101,Iowa,Jefferson County,11,10,927,473,454
50,19,101,Iowa,Jefferson County,11,11,918,430,488
50,19,101,Iowa,Jefferson County,11,12,1148,561,587
50,19,101,Iowa,Jefferson County,11,13,1526,791,735
50,19,101,Iowa,Jefferson County,11,14,1649,833,816
50,19,101,Iowa,Jefferson County,11,15,1064,517,547
50,19,101,Iowa,Jefferson County,11,16,575,281,294
50,19,101,Iowa,Jefferson County,11,17,353,149,204
50,19,101,Iowa,Jefferson County,11,18,478,173,305
50,19,103,Iowa,Johnson County,11,0,151260,75011,76249
50,19,103,Iowa,Johnson County,11,1,8834,4508,4326
50,19,103,Iowa,Johnson County,11,2,8500,4324,4176
50,19,103,Iowa,Johnson County,11,3,8053,4040,4013
50,19,103,Iowa,Johnson County,11,4,13078,6225,6853
50,19,103,Iowa,Johnson County,11,5,23719,11718,12001
50,19,103,Iowa,Johnson County,11,6,12932,6690,6242
50,19,103,Iowa,Johnson County,11,7,10289,5403,4886
50,19,103,Iowa,Johnson County,11,8,9906,5056,4850
50,19,103,Iowa,Johnson County,11,9,8197,4299,3898
50,19,103,Iowa,Johnson County,11,10,7740,3916,3824
50,19,103,Iowa,Johnson County,11,11,7440,3686,3754
50,19,103,Iowa,Johnson County,11,12,7480,3617,3863
50,19,103,Iowa,Johnson County,11,13,7356,3551,3805
50,19,103,Iowa,Johnson County,11,14,6426,3066,3360
50,19,103,Iowa,Johnson County,11,15,4465,2121,2344
50,19,103,Iowa,Johnson County,11,16,2817,1266,1551
50,19,103,Iowa,Johnson County,11,17,1816,764,1052
50,19,103,Iowa,Johnson County,11,18,2212,761,1451
50,19,105,Iowa,Jones County,11,0,20744,10715,10029
50,19,105,Iowa,Jones County,11,1,1073,590,483
50,19,105,Iowa,Jones County,11,2,1184,611,573
50,19,105,Iowa,Jones County,11,3,1369,687,682
50,19,105,Iowa,Jones County,11,4,1221,620,601
50,19,105,Iowa,Jones County,11,5,1048,587,461
50,19,105,Iowa,Jones County,11,6,1131,631,500
50,19,105,Iowa,Jones County,11,7,1241,652,589
50,19,105,Iowa,Jones County,11,8,1292,706,586
50,19,105,Iowa,Jones County,11,9,1203,673,530
50,19,105,Iowa,Jones County,11,10,1249,664,585
50,19,105,Iowa,Jones County,11,11,1384,734,650
50,19,105,Iowa,Jones County,11,12,1645,843,802
50,19,105,Iowa,Jones County,11,13,1431,714,717
50,19,105,Iowa,Jones County,11,14,1322,727,595
50,19,105,Iowa,Jones County,11,15,965,454,511
50,19,105,Iowa,Jones County,11,16,748,356,392
50,19,105,Iowa,Jones County,11,17,577,252,325
50,19,105,Iowa,Jones County,11,18,661,214,447
50,19,107,Iowa,Keokuk County,11,0,10225,5201,5024
50,19,107,Iowa,Keokuk County,11,1,600,318,282
50,19,107,Iowa,Keokuk County,11,2,672,355,317
50,19,107,Iowa,Keokuk County,11,3,654,353,301
50,19,107,Iowa,Keokuk County,11,4,628,359,269
50,19,107,Iowa,Keokuk County,11,5,493,253,240
50,19,107,Iowa,Keokuk County,11,6,557,298,259
50,19,107,Iowa,Keokuk County,11,7,533,275,258
50,19,107,Iowa,Keokuk County,11,8,581,299,282
50,19,107,Iowa,Keokuk County,11,9,546,281,265
50,19,107,Iowa,Keokuk County,11,10,557,269,288
50,19,107,Iowa,Keokuk County,11,11,610,315,295
50,19,107,Iowa,Keokuk County,11,12,804,405,399
50,19,107,Iowa,Keokuk County,11,13,798,409,389
50,19,107,Iowa,Keokuk County,11,14,640,341,299
50,19,107,Iowa,Keokuk County,11,15,488,240,248
50,19,107,Iowa,Keokuk County,11,16,410,186,224
50,19,107,Iowa,Keokuk County,11,17,270,112,158
50,19,107,Iowa,Keokuk County,11,18,384,133,251
50,19,109,Iowa,Kossuth County,11,0,14908,7507,7401
50,19,109,Iowa,Kossuth County,11,1,849,442,407
50,19,109,Iowa,Kossuth County,11,2,870,486,384
50,19,109,Iowa,Kossuth County,11,3,973,494,479
50,19,109,Iowa,Kossuth County,11,4,874,445,429
50,19,109,Iowa,Kossuth County,11,5,758,393,365
50,19,109,Iowa,Kossuth County,11,6,741,373,368
50,19,109,Iowa,Kossuth County,11,7,763,409,354
50,19,109,Iowa,Kossuth County,11,8,813,414,399
50,19,109,Iowa,Kossuth County,11,9,676,340,336
50,19,109,Iowa,Kossuth County,11,10,736,374,362
50,19,109,Iowa,Kossuth County,11,11,885,431,454
50,19,109,Iowa,Kossuth County,11,12,1243,656,587
50,19,109,Iowa,Kossuth County,11,13,1189,631,558
50,19,109,Iowa,Kossuth County,11,14,974,479,495
50,19,109,Iowa,Kossuth County,11,15,746,368,378
50,19,109,Iowa,Kossuth County,11,16,621,270,351
50,19,109,Iowa,Kossuth County,11,17,568,262,306
50,19,109,Iowa,Kossuth County,11,18,629,240,389
50,19,111,Iowa,Lee County,11,0,34055,17161,16894
50,19,111,Iowa,Lee County,11,1,2049,1073,976
50,19,111,Iowa,Lee County,11,2,2018,1056,962
50,19,111,Iowa,Lee County,11,3,1961,984,977
50,19,111,Iowa,Lee County,11,4,1944,1007,937
50,19,111,Iowa,Lee County,11,5,1811,960,851
50,19,111,Iowa,Lee County,11,6,2089,1121,968
50,19,111,Iowa,Lee County,11,7,1936,1043,893
50,19,111,Iowa,Lee County,11,8,2014,1075,939
50,19,111,Iowa,Lee County,11,9,1846,970,876
50,19,111,Iowa,Lee County,11,10,2029,1026,1003
50,19,111,Iowa,Lee County,11,11,2244,1147,1097
50,19,111,Iowa,Lee County,11,12,2600,1298,1302
50,19,111,Iowa,Lee County,11,13,2597,1313,1284
50,19,111,Iowa,Lee County,11,14,2254,1099,1155
50,19,111,Iowa,Lee County,11,15,1780,853,927
50,19,111,Iowa,Lee County,11,16,1206,519,687
50,19,111,Iowa,Lee County,11,17,775,328,447
50,19,111,Iowa,Lee County,11,18,902,289,613
50,19,113,Iowa,Linn County,11,0,225909,111266,114643
50,19,113,Iowa,Linn County,11,1,14337,7333,7004
50,19,113,Iowa,Linn County,11,2,14417,7428,6989
50,19,113,Iowa,Linn County,11,3,14843,7562,7281
50,19,113,Iowa,Linn County,11,4,14736,7459,7277
50,19,113,Iowa,Linn County,11,5,14717,7331,7386
50,19,113,Iowa,Linn County,11,6,15788,7969,7819
50,19,113,Iowa,Linn County,11,7,15021,7541,7480
50,19,113,Iowa,Linn County,11,8,15484,7812,7672
50,19,113,Iowa,Linn County,11,9,13861,6878,6983
50,19,113,Iowa,Linn County,11,10,14006,7000,7006
50,19,113,Iowa,Linn County,11,11,14302,7154,7148
50,19,113,Iowa,Linn County,11,12,15025,7397,7628
50,19,113,Iowa,Linn County,11,13,13670,6695,6975
50,19,113,Iowa,Linn County,11,14,11547,5415,6132
50,19,113,Iowa,Linn County,11,15,8882,4140,4742
50,19,113,Iowa,Linn County,11,16,6097,2679,3418
50,19,113,Iowa,Linn County,11,17,4484,1857,2627
50,19,113,Iowa,Linn County,11,18,4692,1616,3076
50,19,115,Iowa,Louisa County,11,0,11169,5700,5469
50,19,115,Iowa,Louisa County,11,1,683,357,326
50,19,115,Iowa,Louisa County,11,2,673,332,341
50,19,115,Iowa,Louisa County,11,3,699,385,314
50,19,115,Iowa,Louisa County,11,4,726,408,318
50,19,115,Iowa,Louisa County,11,5,641,344,297
50,19,115,Iowa,Louisa County,11,6,630,336,294
50,19,115,Iowa,Louisa County,11,7,586,288,298
50,19,115,Iowa,Louisa County,11,8,781,439,342
50,19,115,Iowa,Louisa County,11,9,660,323,337
50,19,115,Iowa,Louisa County,11,10,623,342,281
50,19,115,Iowa,Louisa County,11,11,773,381,392
50,19,115,Iowa,Louisa County,11,12,880,448,432
50,19,115,Iowa,Louisa County,11,13,749,367,382
50,19,115,Iowa,Louisa County,11,14,667,349,318
50,19,115,Iowa,Louisa County,11,15,490,246,244
50,19,115,Iowa,Louisa County,11,16,354,156,198
50,19,115,Iowa,Louisa County,11,17,269,106,163
50,19,115,Iowa,Louisa County,11,18,285,93,192
50,19,117,Iowa,Lucas County,11,0,8645,4406,4239
50,19,117,Iowa,Lucas County,11,1,566,303,263
50,19,117,Iowa,Lucas County,11,2,518,267,251
50,19,117,Iowa,Lucas County,11,3,563,287,276
50,19,117,Iowa,Lucas County,11,4,527,300,227
50,19,117,Iowa,Lucas County,11,5,478,246,232
50,19,117,Iowa,Lucas County,11,6,473,258,215
50,19,117,Iowa,Lucas County,11,7,400,210,190
50,19,117,Iowa,Lucas County,11,8,451,228,223
50,19,117,Iowa,Lucas County,11,9,430,219,211
50,19,117,Iowa,Lucas County,11,10,474,243,231
50,19,117,Iowa,Lucas County,11,11,561,296,265
50,19,117,Iowa,Lucas County,11,12,676,342,334
50,19,117,Iowa,Lucas County,11,13,646,315,331
50,19,117,Iowa,Lucas County,11,14,574,301,273
50,19,117,Iowa,Lucas County,11,15,444,220,224
50,19,117,Iowa,Lucas County,11,16,330,165,165
50,19,117,Iowa,Lucas County,11,17,261,110,151
50,19,117,Iowa,Lucas County,11,18,273,96,177
50,19,119,Iowa,Lyon County,11,0,11811,5994,5817
50,19,119,Iowa,Lyon County,11,1,901,470,431
50,19,119,Iowa,Lyon County,11,2,905,483,422
50,19,119,Iowa,Lyon County,11,3,987,524,463
50,19,119,Iowa,Lyon County,11,4,817,445,372
50,19,119,Iowa,Lyon County,11,5,590,324,266
50,19,119,Iowa,Lyon County,11,6,604,301,303
50,19,119,Iowa,Lyon County,11,7,617,311,306
50,19,119,Iowa,Lyon County,11,8,785,408,377
50,19,119,Iowa,Lyon County,11,9,711,352,359
50,19,119,Iowa,Lyon County,11,10,615,323,292
50,19,119,Iowa,Lyon County,11,11,642,330,312
50,19,119,Iowa,Lyon County,11,12,724,384,340
50,19,119,Iowa,Lyon County,11,13,773,378,395
50,19,119,Iowa,Lyon County,11,14,630,328,302
50,19,119,Iowa,Lyon County,11,15,462,219,243
50,19,119,Iowa,Lyon County,11,16,350,155,195
50,19,119,Iowa,Lyon County,11,17,289,118,171
50,19,119,Iowa,Lyon County,11,18,409,141,268
50,19,121,Iowa,Madison County,11,0,16249,8114,8135
50,19,121,Iowa,Madison County,11,1,926,495,431
50,19,121,Iowa,Madison County,11,2,1109,571,538
50,19,121,Iowa,Madison County,11,3,1286,681,605
50,19,121,Iowa,Madison County,11,4,1084,562,522
50,19,121,Iowa,Madison County,11,5,770,391,379
50,19,121,Iowa,Madison County,11,6,778,366,412
50,19,121,Iowa,Madison County,11,7,870,409,461
50,19,121,Iowa,Madison County,11,8,1056,546,510
50,19,121,Iowa,Madison County,11,9,1028,520,508
50,19,121,Iowa,Madison County,11,10,1189,584,605
50,19,121,Iowa,Madison County,11,11,1135,556,579
50,19,121,Iowa,Madison County,11,12,1170,590,580
50,19,121,Iowa,Madison County,11,13,1088,551,537
50,19,121,Iowa,Madison County,11,14,916,460,456
50,19,121,Iowa,Madison County,11,15,654,319,335
50,19,121,Iowa,Madison County,11,16,502,247,255
50,19,121,Iowa,Madison County,11,17,325,152,173
50,19,121,Iowa,Madison County,11,18,363,114,249
50,19,123,Iowa,Mahaska County,11,0,22000,11143,10857
50,19,123,Iowa,Mahaska County,11,1,1444,731,713
50,19,123,Iowa,Mahaska County,11,2,1459,752,707
50,19,123,Iowa,Mahaska County,11,3,1490,803,687
50,19,123,Iowa,Mahaska County,11,4,1542,878,664
50,19,123,Iowa,Mahaska County,11,5,1377,745,632
50,19,123,Iowa,Mahaska County,11,6,1296,654,642
50,19,123,Iowa,Mahaska County,11,7,1245,625,620
50,19,123,Iowa,Mahaska County,11,8,1351,696,655
50,19,123,Iowa,Mahaska County,11,9,1283,649,634
50,19,123,Iowa,Mahaska County,11,10,1223,607,616
50,19,123,Iowa,Mahaska County,11,11,1244,651,593
50,19,123,Iowa,Mahaska County,11,12,1535,771,764
50,19,123,Iowa,Mahaska County,11,13,1484,758,726
50,19,123,Iowa,Mahaska County,11,14,1280,644,636
50,19,123,Iowa,Mahaska County,11,15,913,437,476
50,19,123,Iowa,Mahaska County,11,16,711,317,394
50,19,123,Iowa,Mahaska County,11,17,483,220,263
50,19,123,Iowa,Mahaska County,11,18,640,205,435
50,19,125,Iowa,Marion County,11,0,33407,16705,16702
50,19,125,Iowa,Marion County,11,1,1954,984,970
50,19,125,Iowa,Marion County,11,2,2140,1077,1063
50,19,125,Iowa,Marion County,11,3,2383,1250,1133
50,19,125,Iowa,Marion County,11,4,2566,1346,1220
50,19,125,Iowa,Marion County,11,5,2375,1205,1170
50,19,125,Iowa,Marion County,11,6,1774,926,848
50,19,125,Iowa,Marion County,11,7,1819,947,872
50,19,125,Iowa,Marion County,11,8,2004,1011,993
50,19,125,Iowa,Marion County,11,9,1896,975,921
50,19,125,Iowa,Marion County,11,10,1947,984,963
50,19,125,Iowa,Marion County,11,11,2102,1061,1041
50,19,125,Iowa,Marion County,11,12,2375,1215,1160
50,19,125,Iowa,Marion County,11,13,2115,1030,1085
50,19,125,Iowa,Marion County,11,14,1850,922,928
50,19,125,Iowa,Marion County,11,15,1412,672,740
50,19,125,Iowa,Marion County,11,16,1088,483,605
50,19,125,Iowa,Marion County,11,17,810,344,466
50,19,125,Iowa,Marion County,11,18,797,273,524
50,19,127,Iowa,Marshall County,11,0,39981,20231,19750
50,19,127,Iowa,Marshall County,11,1,2628,1346,1282
50,19,127,Iowa,Marshall County,11,2,2866,1468,1398
50,19,127,Iowa,Marshall County,11,3,2979,1571,1408
50,19,127,Iowa,Marshall County,11,4,2619,1370,1249
50,19,127,Iowa,Marshall County,11,5,2347,1300,1047
50,19,127,Iowa,Marshall County,11,6,2381,1234,1147
50,19,127,Iowa,Marshall County,11,7,2396,1238,1158
50,19,127,Iowa,Marshall County,11,8,2430,1238,1192
50,19,127,Iowa,Marshall County,11,9,1992,1032,960
50,19,127,Iowa,Marshall County,11,10,2287,1173,1114
50,19,127,Iowa,Marshall County,11,11,2428,1248,1180
50,19,127,Iowa,Marshall County,11,12,2662,1328,1334
50,19,127,Iowa,Marshall County,11,13,2694,1351,1343
50,19,127,Iowa,Marshall County,11,14,2261,1139,1122
50,19,127,Iowa,Marshall County,11,15,1685,813,872
50,19,127,Iowa,Marshall County,11,16,1231,555,676
50,19,127,Iowa,Marshall County,11,17,953,412,541
50,19,127,Iowa,Marshall County,11,18,1142,415,727
50,19,129,Iowa,Mills County,11,0,15063,7580,7483
50,19,129,Iowa,Mills County,11,1,856,425,431
50,19,129,Iowa,Mills County,11,2,989,505,484
50,19,129,Iowa,Mills County,11,3,1045,532,513
50,19,129,Iowa,Mills County,11,4,991,538,453
50,19,129,Iowa,Mills County,11,5,749,383,366
50,19,129,Iowa,Mills County,11,6,718,347,371
50,19,129,Iowa,Mills County,11,7,760,385,375
50,19,129,Iowa,Mills County,11,8,924,469,455
50,19,129,Iowa,Mills County,11,9,916,462,454
50,19,129,Iowa,Mills County,11,10,1032,525,507
50,19,129,Iowa,Mills County,11,11,1007,499,508
50,19,129,Iowa,Mills County,11,12,1174,607,567
50,19,129,Iowa,Mills County,11,13,1128,574,554
50,19,129,Iowa,Mills County,11,14,980,485,495
50,19,129,Iowa,Mills County,11,15,758,376,382
50,19,129,Iowa,Mills County,11,16,428,214,214
50,19,129,Iowa,Mills County,11,17,295,140,155
50,19,129,Iowa,Mills County,11,18,313,114,199
50,19,131,Iowa,Mitchell County,11,0,10569,5268,5301
50,19,131,Iowa,Mitchell County,11,1,605,292,313
50,19,131,Iowa,Mitchell County,11,2,674,364,310
50,19,131,Iowa,Mitchell County,11,3,755,401,354
50,19,131,Iowa,Mitchell County,11,4,700,351,349
50,19,131,Iowa,Mitchell County,11,5,557,294,263
50,19,131,Iowa,Mitchell County,11,6,583,312,271
50,19,131,Iowa,Mitchell County,11,7,499,243,256
50,19,131,Iowa,Mitchell County,11,8,588,293,295
50,19,131,Iowa,Mitchell County,11,9,538,283,255
50,19,131,Iowa,Mitchell County,11,10,554,280,274
50,19,131,Iowa,Mitchell County,11,11,682,331,351
50,19,131,Iowa,Mitchell County,11,12,842,433,409
50,19,131,Iowa,Mitchell County,11,13,756,393,363
50,19,131,Iowa,Mitchell County,11,14,614,305,309
50,19,131,Iowa,Mitchell County,11,15,462,220,242
50,19,131,Iowa,Mitchell County,11,16,396,179,217
50,19,131,Iowa,Mitchell County,11,17,328,143,185
50,19,131,Iowa,Mitchell County,11,18,436,151,285
50,19,133,Iowa,Monona County,11,0,8679,4235,4444
50,19,133,Iowa,Monona County,11,1,498,226,272
50,19,133,Iowa,Monona County,11,2,498,247,251
50,19,133,Iowa,Monona County,11,3,582,299,283
50,19,133,Iowa,Monona County,11,4,515,284,231
50,19,133,Iowa,Monona County,11,5,425,212,213
50,19,133,Iowa,Monona County,11,6,449,245,204
50,19,133,Iowa,Monona County,11,7,390,186,204
50,19,133,Iowa,Monona County,11,8,469,237,232
50,19,133,Iowa,Monona County,11,9,432,213,219
50,19,133,Iowa,Monona County,11,10,456,235,221
50,19,133,Iowa,Monona County,11,11,478,237,241
50,19,133,Iowa,Monona County,11,12,688,338,350
50,19,133,Iowa,Monona County,11,13,663,339,324
50,19,133,Iowa,Monona County,11,14,562,293,269
50,19,133,Iowa,Monona County,11,15,469,232,237
50,19,133,Iowa,Monona County,11,16,384,167,217
50,19,133,Iowa,Monona County,11,17,315,134,181
50,19,133,Iowa,Monona County,11,18,406,111,295
50,19,135,Iowa,Monroe County,11,0,7790,3858,3932
50,19,135,Iowa,Monroe County,11,1,437,222,215
50,19,135,Iowa,Monroe County,11,2,477,229,248
50,19,135,Iowa,Monroe County,11,3,594,296,298
50,19,135,Iowa,Monroe County,11,4,503,269,234
50,19,135,Iowa,Monroe County,11,5,408,204,204
50,19,135,Iowa,Monroe County,11,6,391,207,184
50,19,135,Iowa,Monroe County,11,7,395,201,194
50,19,135,Iowa,Monroe County,11,8,489,259,230
50,19,135,Iowa,Monroe County,11,9,421,192,229
50,19,135,Iowa,Monroe County,11,10,489,254,235
50,19,135,Iowa,Monroe County,11,11,498,249,249
50,19,135,Iowa,Monroe County,11,12,562,264,298
50,19,135,Iowa,Monroe County,11,13,571,296,275
50,19,135,Iowa,Monroe County,11,14,476,246,230
50,19,135,Iowa,Monroe County,11,15,398,179,219
50,19,135,Iowa,Monroe County,11,16,267,119,148
50,19,135,Iowa,Monroe County,11,17,212,101,111
50,19,135,Iowa,Monroe County,11,18,202,71,131
50,19,137,Iowa,Montgomery County,11,0,10003,4876,5127
50,19,137,Iowa,Montgomery County,11,1,619,299,320
50,19,137,Iowa,Montgomery County,11,2,583,274,309
50,19,137,Iowa,Montgomery County,11,3,667,362,305
50,19,137,Iowa,Montgomery County,11,4,635,330,305
50,19,137,Iowa,Montgomery County,11,5,522,254,268
50,19,137,Iowa,Montgomery County,11,6,492,252,240
50,19,137,Iowa,Montgomery County,11,7,501,257,244
50,19,137,Iowa,Montgomery County,11,8,520,256,264
50,19,137,Iowa,Montgomery County,11,9,536,267,269
50,19,137,Iowa,Montgomery County,11,10,586,286,300
50,19,137,Iowa,Montgomery County,11,11,624,309,315
50,19,137,Iowa,Montgomery County,11,12,773,384,389
50,19,137,Iowa,Montgomery County,11,13,801,401,400
50,19,137,Iowa,Montgomery County,11,14,661,327,334
50,19,137,Iowa,Montgomery County,11,15,477,243,234
50,19,137,Iowa,Montgomery County,11,16,376,155,221
50,19,137,Iowa,Montgomery County,11,17,253,106,147
50,19,137,Iowa,Montgomery County,11,18,377,114,263
50,19,139,Iowa,Muscatine County,11,0,42929,21452,21477
50,19,139,Iowa,Muscatine County,11,1,2797,1469,1328
50,19,139,Iowa,Muscatine County,11,2,2944,1502,1442
50,19,139,Iowa,Muscatine County,11,3,3108,1594,1514
50,19,139,Iowa,Muscatine County,11,4,2840,1430,1410
50,19,139,Iowa,Muscatine County,11,5,2504,1310,1194
