lat,lng,fips
39.28976,-80.37938,54033
38.84049,-81.8431,54035
39.25105,-77.86894,54037
38.24257,-81.50233,54039
39.05153,-80.68267,54041
38.25115,-81.78618,54043
37.85869,-81.8117,54045
37.44262,-81.57762,54047
39.46678,-80.11484,54049
40.00838,-80.72244,54051
38.78321,-82.08843,54053
37.30095,-81.20655,54055
39.3072,-78.94227,54057
37.53033,-81.90864,54059
39.63014,-80.04139,54061
37.52016,-80.75007,54063
39.55551,-78.21892,54065
38.21809,-80.61904,54067
40.074,-80.64997,54069
38.62752,-79.19655,54071
39.36798,-81.28758,54073
38.4652,-79.77635,54075
39.45058,-79.87894,54077
38.50861,-81.83935,54079
37.82536,-81.42867,54081
38.74033,-80.18293,54083
39.06903,-81.18634,54085
38.58088,-81.26921,54087
37.56075,-80.81113,54089
39.25657,-80.12616,54091
39.07893,-79.41767,54093
39.45283,-81.04396,54095
39.00049,-80.20387,54097
38.39676,-82.55398,54099
38.5409,-80.5827,54101
39.63217,-80.76542,54103
39.02869,-81.20434,54105
39.23905,-81.57619,54107
37.48718,-81.3771,54109
43.89015,-89.80452,55001
46.04326,-90.4764,55003
45.30833,-91.63943,55005
46.86052,-90.91781,55007
44.40464,-88.09197,55009
44.3717,-91.83447,55011
46.10807,-92.21857,55013
44.02436,-88.175,55015
45.10645,-91.48778,55017
44.96139,-90.2874,55019
43.32154,-89.55903,55021
43.05199,-91.05839,55023
42.86884,-89.56429,55025
43.20657,-88.50973,55027
45.07718,-87.13809,55029
46.57179,-91.56072,55031
45.07012,-92.01217,55033
44.74438,-91.51059,55035
45.76085,-88.49609,55037
43.60987,-88.27706,55039
45.65038,-88.50156,55041
42.90148,-90.45066,55043
42.73287,-89.44184,55045
43.67075,-89.21169,55047
43.13931,-89.95613,55049
46.42918,-90.22015,55051
44.44771,-90.95223,55053
43.17007,-88.57682,55055
43.7509,-90.28434,55057
42.5573,-88.035,55059
44.62083,-87.49345,55061
43.80439,-91.1425,55063
42.70422,-89.86003,55065
45.11914,-89.16996,55067
45.35643,-89.43913,55069
43.90617,-87.7918,55071
44.96557,-89.70677,55073
45.50014,-87.9836,55075
43.66696,-89.59605,55077
44.92472,-88.6266,55078
42.94672,-87.86398,55079
43.75716,-90.77702,55081
44.78959,-88.06277,55083
45.51044,-89.2179,55085
44.48476,-88.45863,55087
43.49997,-87.88005,55089
44.62933,-92.06966,55091
44.7902,-92.43919,55093
45.33476,-92.38718,55095
44.40963,-89.31084,55097
45.42581,-90.27357,55099
42.66416,-88.27989,55101
43.24519,-90.59401,55103
42.60607,-89.06535,55105
45.50555,-90.85906,55107
44.96238,-92.37133,55109
43.39963,-89.64159,55111
45.84072,-91.28357,55113
44.6982,-88.44737,55115
43.60612,-88.05515,55117
45.20014,-90.81672,55119
44.24805,-91.50053,55121
43.65802,-91.08284,55123
46.09528,-89.67091,55125
42.59736,-88.75084,55127
45.87255,-91.93447,55129
43.47016,-88.35696,55131
43.0626,-88.09925,55133
44.63663,-88.74005,55135
44.02804,-89.5561,55137
44.06283,-88.53313,55139
44.542,-90.03028,55141
41.57352,-105.61121,56001
44.36573,-108.12364,56003
44.48072,-105.68542,56005
41.88846,-107.49508,56007
42.87662,-104.9679,56009
44.70768,-104.27047,56011
43.03512,-108.20234,56013
42.28849,-104.52488,56015
43.82016,-108.18853,56017
43.71549,-106.60918,56019
41.09146,-104.93445,56021
41.96375,-110.54814,56023
43.09718,-106.38744,56025
43.20146,-104.67087,56027
44.5744,-110.51808,56029
42.0185,-105.14688,56031
44.84451,-106.83969,56033
43.13997,-110.38957,56035
42.23769,-107.56102,56037
43.51048,-110.46116,56039
41.00813,-110.63716,56041
43.98602,-108.14599,56043
43.7037,-104.43779,56045
18.18004,-66.75218,72001
18.36073,-67.17517,72003
18.45439,-67.12202,72005
18.24841,-66.13119,72007
18.12946,-66.26477,72009
18.29032,-67.12243,72011
18.40699,-66.70803,72013
17.99854,-66.05606,72015
18.44124,-66.55917,72017
18.20155,-66.30872,72019
18.32082,-66.17175,72021
17.99174,-67.15248,72023
18.21858,-66.04275,72025
18.419,-66.86033,72027
18.33114,-65.88722,72029
18.43649,-66.01699,72031
18.43904,-66.13928,72033
18.10652,-66.15258,72035
18.25365,-65.68306,72037
18.28904,-66.5151,72039
18.17681,-66.16055,72041
18.097,-66.36101,72043
18.22544,-66.22216,72045
18.3041,-66.32847,72047
18.31347,-65.29017,72049
18.43401,-66.2833,72051
18.31828,-65.66785,72053
18.34321,-66.58601,72054
17.96612,-66.94383,72055
18.00543,-66.13392,72057
18.0528,-66.79182,72059
18.41138,-66.12399,72061
18.26338,-65.97936,72063
18.41069,-66.79648,72065
18.13418,-67.11402,72067
18.16564,-65.75563,72069
18.46208,-67.01445,72071
18.21152,-66.5889,72073
18.05931,-66.50178,72075
18.22356,-65.90881,72077
18.01227,-67.04089,72079
18.18555,-66.83327,72081
18.23777,-66.98877,72083
18.18748,-65.86931,72085
18.43267,-65.90836,72087
18.34173,-65.7274,72089
18.42123,-66.49004,72091
18.16724,-66.93828,72093
18.01814,-65.92201,72095
18.16327,-67.36195,72097
18.3779,-67.08083,72099
18.31708,-66.4203,72101
18.2333,-65.76108,72103
18.2888,-66.25336,72105
18.21772,-66.42817,72107
18.03237,-66.01233,72109
18.06465,-66.71823,72111
18.01172,-66.55985,72113
18.43269,-66.92812,72115
18.3357,-67.23168,72117
18.34827,-65.8172,72119
18.07982,-66.94274,72121
17.96719,-66.22017,72123
18.10998,-67.0373,72125
18.46532,-66.10485,72127
18.1457,-65.97607,72129
18.33625,-66.97225,72131
17.99727,-66.38891,72133
18.36312,-66.2475,72135
18.43017,-66.20883,72137
18.33844,-65.9921,72139
18.26408,-66.71376,72141
18.40845,-66.33691,72143
18.42132,-66.40012,72145
18.12851,-65.44093,72147
18.13299,-66.47703,72149
18.07053,-65.89604,72151
18.06728,-66.85273,72153
